Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),1999,1999,index,2,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2000,2000,index,1,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2001,2001,index,5,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2002,2002,index,5,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2003,2003,index,9,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2004,2004,index,8,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2005,2005,index,1,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2006,2006,index,14,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2007,2007,index,10,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2008,2008,index,15,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2009,2009,index,48,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2010,2010,index,27,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2011,2011,index,35,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2012,2012,index,61,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2013,2013,index,104,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2014,2014,index,81,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2015,2015,index,181,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2016,2016,index,38,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2017,2017,index,169,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2018,2018,index,187,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2019,2019,index,150,Fc
2,Afghanistan,486,Bananas,465,Import Quantity Index (2014-2016 = 100),2020,2020,index,123,Fc
2,Afghanistan,486,Bananas,492,Export Value Index (2014-2016 = 100),2014,2014,index,83,Fc
2,Afghanistan,486,Bananas,492,Export Value Index (2014-2016 = 100),2015,2015,index,31,Fc
2,Afghanistan,486,Bananas,492,Export Value Index (2014-2016 = 100),2016,2016,index,186,Fc
2,Afghanistan,486,Bananas,492,Export Value Index (2014-2016 = 100),2019,2019,index,186,Fc
2,Afghanistan,486,Bananas,494,Export Unit/Value Index (2014-2016 = 100),2014,2014,index,239,Fc
2,Afghanistan,486,Bananas,494,Export Unit/Value Index (2014-2016 = 100),2015,2015,index,30,Fc
2,Afghanistan,486,Bananas,494,Export Unit/Value Index (2014-2016 = 100),2016,2016,index,32,Fc
2,Afghanistan,486,Bananas,494,Export Unit/Value Index (2014-2016 = 100),2019,2019,index,45,Fc
2,Afghanistan,486,Bananas,495,Export Quantity Index (2014-2016 = 100),2014,2014,index,14,Fc
2,Afghanistan,486,Bananas,495,Export Quantity Index (2014-2016 = 100),2015,2015,index,43,Fc
2,Afghanistan,486,Bananas,495,Export Quantity Index (2014-2016 = 100),2016,2016,index,243,Fc
2,Afghanistan,486,Bananas,495,Export Quantity Index (2014-2016 = 100),2019,2019,index,171,Fc
2,Afghanistan,249,Coconuts,64,Import Value Base Period Quantity,2014,2014,1000 $,64,Fc
2,Afghanistan,249,Coconuts,64,Import Value Base Period Quantity,2016,2016,1000 $,76,Fc
2,Afghanistan,249,Coconuts,64,Import Value Base Period Quantity,2018,2018,1000 $,128,Fc
2,Afghanistan,249,Coconuts,64,Import Value Base Period Quantity,2019,2019,1000 $,114,Fc
2,Afghanistan,249,Coconuts,64,Import Value Base Period Quantity,2020,2020,1000 $,100,Fc
2,Afghanistan,249,Coconuts,65,Import Value Base Period Price,2014,2014,1000 $,1,Fc
2,Afghanistan,249,Coconuts,65,Import Value Base Period Price,2016,2016,1000 $,101,Fc
2,Afghanistan,249,Coconuts,65,Import Value Base Period Price,2018,2018,1000 $,6647,Fc
2,Afghanistan,249,Coconuts,65,Import Value Base Period Price,2019,2019,1000 $,4932,Fc
2,Afghanistan,249,Coconuts,65,Import Value Base Period Price,2020,2020,1000 $,1263,Fc
2,Afghanistan,249,Coconuts,94,Export Value Base Quantity,2016,2016,1000 $,5,Fc
2,Afghanistan,249,Coconuts,94,Export Value Base Quantity,2018,2018,1000 $,3,Fc
2,Afghanistan,249,Coconuts,94,Export Value Base Quantity,2019,2019,1000 $,4,Fc
2,Afghanistan,249,Coconuts,95,Export Value Base Price,2016,2016,1000 $,5,Fc
2,Afghanistan,249,Coconuts,95,Export Value Base Price,2018,2018,1000 $,38,Fc
2,Afghanistan,249,Coconuts,95,Export Value Base Price,2019,2019,1000 $,3,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2014,2014,index,2,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2015,2015,index,2,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2016,2016,index,296,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2018,2018,index,33020,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2019,2019,index,21809,Fc
2,Afghanistan,249,Coconuts,462,Import Value Index (2014-2016 = 100),2020,2020,index,4911,Fc
2,Afghanistan,249,Coconuts,464,Import Unit/Value Index (2014-2016 = 100),2014,2014,index,91,Fc
2,Afghanistan,249,Coconuts,464,Import Unit/Value Index (2014-2016 = 100),2016,2016,index,109,Fc
2,Afghanistan,249,Coconuts,464,Import Unit/Value Index (2014-2016 = 100),2018,2018,index,183,Fc
2,Afghanistan,249,Coconuts,464,Import Unit/Value Index (2014-2016 = 100),2019,2019,index,163,Fc
2,Afghanistan,249,Coconuts,464,Import Unit/Value Index (2014-2016 = 100),2020,2020,index,144,Fc
2,Afghanistan,249,Coconuts,465,Import Quantity Index (2014-2016 = 100),2014,2014,index,2,Fc
2,Afghanistan,249,Coconuts,465,Import Quantity Index (2014-2016 = 100),2016,2016,index,198,Fc
2,Afghanistan,249,Coconuts,465,Import Quantity Index (2014-2016 = 100),2018,2018,index,13118,Fc
2,Afghanistan,249,Coconuts,465,Import Quantity Index (2014-2016 = 100),2019,2019,index,9734,Fc
2,Afghanistan,249,Coconuts,465,Import Quantity Index (2014-2016 = 100),2020,2020,index,2493,Fc
2,Afghanistan,249,Coconuts,492,Export Value Index (2014-2016 = 100),2016,2016,index,100,Fc
2,Afghanistan,249,Coconuts,492,Export Value Index (2014-2016 = 100),2018,2018,index,380,Fc
2,Afghanistan,249,Coconuts,492,Export Value Index (2014-2016 = 100),2019,2019,index,40,Fc
2,Afghanistan,249,Coconuts,494,Export Unit/Value Index (2014-2016 = 100),2016,2016,index,100,Fc
2,Afghanistan,249,Coconuts,494,Export Unit/Value Index (2014-2016 = 100),2018,2018,index,51,Fc
2,Afghanistan,249,Coconuts,494,Export Unit/Value Index (2014-2016 = 100),2019,2019,index,80,Fc
2,Afghanistan,249,Coconuts,495,Export Quantity Index (2014-2016 = 100),2016,2016,index,100,Fc
2,Afghanistan,249,Coconuts,495,Export Quantity Index (2014-2016 = 100),2018,2018,index,750,Fc
2,Afghanistan,249,Coconuts,495,Export Quantity Index (2014-2016 = 100),2019,2019,index,50,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1993,1993,1000 $,6653,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1994,1994,1000 $,9241,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1995,1995,1000 $,3696,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1996,1996,1000 $,23102,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1997,1997,1000 $,9241,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1998,1998,1000 $,4620,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,1999,1999,1000 $,3696,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2000,2000,1000 $,2520,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2001,2001,1000 $,2772,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2002,2002,1000 $,4203,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2003,2003,1000 $,5608,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2004,2004,1000 $,10263,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2005,2005,1000 $,10986,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2006,2006,1000 $,9924,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2007,2007,1000 $,11338,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2008,2008,1000 $,12079,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2009,2009,1000 $,12445,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2010,2010,1000 $,21860,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2011,2011,1000 $,20891,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2012,2012,1000 $,9704,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2013,2013,1000 $,11057,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2014,2014,1000 $,24808,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2016,2016,1000 $,15743,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2017,2017,1000 $,8797,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2018,2018,1000 $,8836,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2019,2019,1000 $,8571,Fc
2,Afghanistan,577,Dates,64,Import Value Base Period Quantity,2020,2020,1000 $,13934,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1993,1993,1000 $,109,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1994,1994,1000 $,33,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1995,1995,1000 $,5,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1996,1996,1000 $,4,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1997,1997,1000 $,11,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1998,1998,1000 $,22,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,1999,1999,1000 $,1089,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2000,2000,1000 $,2395,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2001,2001,1000 $,2177,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2002,2002,1000 $,2217,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2003,2003,1000 $,1977,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2004,2004,1000 $,2549,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2005,2005,1000 $,6227,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2006,2006,1000 $,6374,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2007,2007,1000 $,3372,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2008,2008,1000 $,666,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2009,2009,1000 $,1293,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2010,2010,1000 $,7082,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2011,2011,1000 $,6572,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2012,2012,1000 $,9316,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2013,2013,1000 $,753,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2014,2014,1000 $,19433,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2016,2016,1000 $,20808,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2017,2017,1000 $,16522,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2018,2018,1000 $,20969,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2019,2019,1000 $,18561,Fc
2,Afghanistan,577,Dates,65,Import Value Base Period Price,2020,2020,1000 $,624,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2014,2014,1000 $,13,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2015,2015,1000 $,10,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2016,2016,1000 $,30,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2018,2018,1000 $,3,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2019,2019,1000 $,4,Fc
2,Afghanistan,577,Dates,94,Export Value Base Quantity,2020,2020,1000 $,3,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2014,2014,1000 $,29,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2015,2015,1000 $,10,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2016,2016,1000 $,3,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2018,2018,1000 $,501,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2019,2019,1000 $,168,Fc
2,Afghanistan,577,Dates,95,Export Value Base Price,2020,2020,1000 $,362,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1993,1993,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1994,1994,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1995,1995,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1996,1996,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1997,1997,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1998,1998,index,0,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),1999,1999,index,1,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2000,2000,index,1,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2001,2001,index,1,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2002,2002,index,2,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2003,2003,index,3,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2004,2004,index,6,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2005,2005,index,17,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2006,2006,index,16,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2007,2007,index,9,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2008,2008,index,2,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2009,2009,index,4,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2010,2010,index,38,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2011,2011,index,34,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2012,2012,index,22,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2013,2013,index,2,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2014,2014,index,119,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2016,2016,index,81,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2017,2017,index,36,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2018,2018,index,46,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2019,2019,index,39,Fc
2,Afghanistan,577,Dates,462,Import Value Index (2014-2016 = 100),2020,2020,index,2,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1993,1993,index,33,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1994,1994,index,46,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1995,1995,index,18,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1996,1996,index,114,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1997,1997,index,46,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1998,1998,index,23,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),1999,1999,index,18,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2000,2000,index,12,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2001,2001,index,14,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2002,2002,index,21,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2003,2003,index,28,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2004,2004,index,51,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2005,2005,index,54,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2006,2006,index,49,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2007,2007,index,56,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2008,2008,index,60,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2009,2009,index,61,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2010,2010,index,108,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2011,2011,index,103,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2012,2012,index,48,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2013,2013,index,55,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2014,2014,index,122,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2016,2016,index,78,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2017,2017,index,43,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2018,2018,index,44,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2019,2019,index,42,Fc
2,Afghanistan,577,Dates,464,Import Unit/Value Index (2014-2016 = 100),2020,2020,index,69,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1993,1993,index,1,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1994,1994,index,0,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1995,1995,index,0,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1996,1996,index,0,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1997,1997,index,0,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1998,1998,index,0,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),1999,1999,index,5,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2000,2000,index,12,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2001,2001,index,11,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2002,2002,index,11,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2003,2003,index,10,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2004,2004,index,13,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2005,2005,index,31,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2006,2006,index,32,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2007,2007,index,17,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2008,2008,index,3,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2009,2009,index,6,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2010,2010,index,35,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2011,2011,index,33,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2012,2012,index,46,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2013,2013,index,4,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2014,2014,index,97,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2016,2016,index,103,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2017,2017,index,82,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2018,2018,index,104,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2019,2019,index,92,Fc
2,Afghanistan,577,Dates,465,Import Quantity Index (2014-2016 = 100),2020,2020,index,3,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2014,2014,index,200,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2015,2015,index,50,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2016,2016,index,50,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2018,2018,index,743,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2019,2019,index,379,Fc
2,Afghanistan,577,Dates,492,Export Value Index (2014-2016 = 100),2020,2020,index,586,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2014,2014,index,75,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2015,2015,index,56,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2016,2016,index,169,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2018,2018,index,16,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2019,2019,index,25,Fc
2,Afghanistan,577,Dates,494,Export Unit/Value Index (2014-2016 = 100),2020,2020,index,18,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2014,2014,index,208,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2015,2015,index,69,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2016,2016,index,23,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2018,2018,index,3577,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2019,2019,index,1200,Fc
2,Afghanistan,577,Dates,495,Export Quantity Index (2014-2016 = 100),2020,2020,index,2585,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1961,1961,1000 $,32045,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1962,1962,1000 $,32089,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1963,1963,1000 $,32756,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1964,1964,1000 $,32750,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1965,1965,1000 $,34873,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1966,1966,1000 $,33387,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1967,1967,1000 $,38831,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1968,1968,1000 $,32210,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1969,1969,1000 $,33085,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1970,1970,1000 $,44466,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1971,1971,1000 $,81626,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1972,1972,1000 $,92373,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1973,1973,1000 $,82597,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1974,1974,1000 $,77982,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1975,1975,1000 $,130464,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1976,1976,1000 $,118784,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1977,1977,1000 $,115120,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1978,1978,1000 $,129745,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1979,1979,1000 $,115968,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1980,1980,1000 $,160419,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1981,1981,1000 $,163139,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1982,1982,1000 $,158608,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1983,1983,1000 $,148034,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1984,1984,1000 $,132112,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1985,1985,1000 $,126634,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1986,1986,1000 $,143063,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1987,1987,1000 $,100033,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1988,1988,1000 $,75496,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1989,1989,1000 $,146423,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1990,1990,1000 $,71420,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1991,1991,1000 $,105738,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1992,1992,1000 $,125124,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1993,1993,1000 $,140984,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1994,1994,1000 $,95812,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1995,1995,1000 $,95165,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1996,1996,1000 $,63443,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1997,1997,1000 $,63443,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1998,1998,1000 $,63443,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,1999,1999,1000 $,63443,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2000,2000,1000 $,103409,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2001,2001,1000 $,67774,Fc
